[2026-03-30T12:05:02.344Z] GET https://www.google.com/search?q=%22claude+code%22+plugin+system+%22plugin.json%22+manifest → pending (?ms, ?B)
[2026-03-30T12:06:30.226Z] GET https://github.githubassets.com/assets/13284-ce7ca1ab392505b9.js → 200 (224ms, ?B)
[2026-03-30T12:06:30.227Z] GET https://github.githubassets.com/assets/19930-5c005d8c44bf85a0.js → 200 (224ms, ?B)
[2026-03-30T12:06:30.227Z] GET https://github.githubassets.com/assets/codespaces-39bc48ac6d5dd306.js → 200 (224ms, ?B)
[2026-03-30T12:06:30.227Z] GET https://github.githubassets.com/assets/42890-126b39498dc2a1cb.js → 200 (224ms, ?B)
[2026-03-30T12:06:30.227Z] GET https://github.githubassets.com/assets/70206-8ad353124c962a56.js → 200 (224ms, ?B)
[2026-03-30T12:06:30.227Z] GET https://github.githubassets.com/assets/repositories-a9837b55b984b2ad.js → pending (?ms, ?B)
[2026-03-30T12:06:30.227Z] GET https://github.githubassets.com/assets/34140-23b7e387fad525e7.js → pending (?ms, ?B)
[2026-03-30T12:06:30.227Z] GET https://github.githubassets.com/assets/code-menu-967536ac6b424d39.js → 200 (220ms, ?B)
[2026-03-30T12:06:30.227Z] GET https://github.githubassets.com/assets/primer-react-49d0d59066dc96d1.js → pending (?ms, ?B)
[2026-03-30T12:06:30.227Z] GET https://github.githubassets.com/assets/octicons-react-ca419a820093f0c2.js → pending (?ms, ?B)
[2026-03-30T12:06:30.227Z] GET https://github.githubassets.com/assets/82920-dc06a067ce609d1d.js → 200 (222ms, ?B)
[2026-03-30T12:06:30.227Z] GET https://github.githubassets.com/assets/37869-a6edd40fc0f7a5b7.js → pending (?ms, ?B)
[2026-03-30T12:06:30.227Z] GET https://github.githubassets.com/assets/68751-dc22dc5f8bf5a264.js → pending (?ms, ?B)
[2026-03-30T12:06:30.227Z] GET https://github.githubassets.com/assets/7463-99acaf07f7d6502a.js → pending (?ms, ?B)
[2026-03-30T12:06:30.227Z] GET https://github.githubassets.com/assets/15272-ad5fb8cca4dc4180.js → pending (?ms, ?B)
[2026-03-30T12:06:30.227Z] GET https://github.githubassets.com/assets/32769-5b6132406b21f557.js → pending (?ms, ?B)
[2026-03-30T12:06:30.227Z] GET https://github.githubassets.com/assets/91498-79905c6495061831.js → pending (?ms, ?B)
[2026-03-30T12:06:30.227Z] GET https://github.githubassets.com/assets/50938-14e2342a61983e31.js → pending (?ms, ?B)
[2026-03-30T12:06:30.227Z] GET https://github.githubassets.com/assets/13220-130b6ffd242c3cfe.js → pending (?ms, ?B)
[2026-03-30T12:06:30.227Z] GET https://github.githubassets.com/assets/76707-4162f37ba2ea87f0.js → pending (?ms, ?B)
[2026-03-30T12:06:30.227Z] GET https://github.githubassets.com/assets/90255-d17e0fa6c678f732.js → pending (?ms, ?B)
[2026-03-30T12:06:30.227Z] GET https://github.githubassets.com/assets/63991-e25341ef4598af2e.js → pending (?ms, ?B)
[2026-03-30T12:06:30.227Z] GET https://github.githubassets.com/assets/73022-d5bf08ede6053fec.js → pending (?ms, ?B)
[2026-03-30T12:06:30.227Z] GET https://github.githubassets.com/assets/3624-354b1a34523760ac.js → pending (?ms, ?B)
[2026-03-30T12:06:30.227Z] GET https://github.githubassets.com/assets/66231-90a11d7658c3832a.js → pending (?ms, ?B)
[2026-03-30T12:06:30.227Z] GET https://github.githubassets.com/assets/36600-cf085c136387bf33.js → pending (?ms, ?B)
[2026-03-30T12:06:30.227Z] GET https://github.githubassets.com/assets/18222-4323474564e5aecc.js → pending (?ms, ?B)
[2026-03-30T12:06:30.227Z] GET https://github.githubassets.com/assets/4916-4cfd8dd432dcda55.js → pending (?ms, ?B)
[2026-03-30T12:06:30.227Z] GET https://github.githubassets.com/assets/24787-1e80460305bfacf6.js → pending (?ms, ?B)
[2026-03-30T12:06:30.227Z] GET https://github.githubassets.com/assets/17363-4f4436e161accb3b.js → pending (?ms, ?B)
[2026-03-30T12:06:30.227Z] GET https://github.githubassets.com/assets/1097-53c0518f93b2279f.js → pending (?ms, ?B)
[2026-03-30T12:06:30.227Z] GET https://github.githubassets.com/assets/13333-e757dcf2a85f7470.js → pending (?ms, ?B)
[2026-03-30T12:06:30.227Z] GET https://github.githubassets.com/assets/73061-5015907614c92371.js → pending (?ms, ?B)
[2026-03-30T12:06:30.227Z] GET https://github.githubassets.com/assets/32999-1c9f470712601c9e.js → pending (?ms, ?B)
[2026-03-30T12:06:30.227Z] GET https://github.githubassets.com/assets/20547-1e974315ac3ce300.js → pending (?ms, ?B)
[2026-03-30T12:06:30.228Z] GET https://github.githubassets.com/assets/65573-7c9c3cc68ec0eb12.js → pending (?ms, ?B)
[2026-03-30T12:06:30.228Z] GET https://github.githubassets.com/assets/28599-e61e51a1696740ab.js → pending (?ms, ?B)
[2026-03-30T12:06:30.228Z] GET https://github.githubassets.com/assets/49972-75e32f17cfa68bd1.js → pending (?ms, ?B)
[2026-03-30T12:06:30.228Z] GET https://github.githubassets.com/assets/96043-774ec42b45d4210b.js → pending (?ms, ?B)
[2026-03-30T12:06:30.228Z] GET https://github.githubassets.com/assets/96306-9be591ee0e419d2e.js → pending (?ms, ?B)
[2026-03-30T12:06:30.228Z] GET https://github.githubassets.com/assets/26497-5815c1ce9a63d716.js → pending (?ms, ?B)
[2026-03-30T12:06:30.228Z] GET https://github.githubassets.com/assets/66205-b737eb30140ad669.js → pending (?ms, ?B)
[2026-03-30T12:06:30.228Z] GET https://github.githubassets.com/assets/2758-1289ff00c5943402.js → pending (?ms, ?B)
[2026-03-30T12:06:30.228Z] GET https://github.githubassets.com/assets/43690-b1461038aad8dd0e.js → pending (?ms, ?B)
[2026-03-30T12:06:30.228Z] GET https://github.githubassets.com/assets/code-view-a946cc169d6f4842.js → pending (?ms, ?B)
[2026-03-30T12:06:30.228Z] GET https://github.githubassets.com/assets/primer-react-css.da05312be74eac16.module.css → 200 (114ms, 276091B)
[2026-03-30T12:06:30.228Z] GET https://github.githubassets.com/assets/96043.655b83a90c620c26.module.css → 200 (114ms, 16002B)
[2026-03-30T12:06:30.228Z] GET https://github.githubassets.com/assets/66205.b5045207bd90f6b9.module.css → 200 (98ms, 12222B)
[2026-03-30T12:06:30.228Z] GET https://github.githubassets.com/assets/43690.25c41f198610bad6.module.css → 200 (98ms, 55381B)
[2026-03-30T12:06:30.228Z] GET https://github.githubassets.com/assets/code-view.c8c2113feb401c17.module.css → 200 (98ms, 15744B)
[2026-03-30T12:06:30.228Z] GET https://github.githubassets.com/assets/75999-66911a4f8078f8d4.js → pending (?ms, ?B)
[2026-03-30T12:06:30.228Z] GET https://github.githubassets.com/assets/59852-29e3420959f94d67.js → pending (?ms, ?B)
[2026-03-30T12:06:30.228Z] GET https://github.githubassets.com/assets/78956-5698740e5c79c5a7.js → pending (?ms, ?B)
[2026-03-30T12:06:30.228Z] GET https://github.githubassets.com/assets/5289-4a32f44cef6e4684.js → pending (?ms, ?B)
[2026-03-30T12:06:30.228Z] GET https://github.githubassets.com/assets/16643-77ac2b66047d5bee.js → pending (?ms, ?B)
[2026-03-30T12:06:30.228Z] GET https://github.githubassets.com/assets/notifications-subscriptions-menu-453c01bd11a787a5.js → pending (?ms, ?B)
[2026-03-30T12:06:30.228Z] GET https://github.githubassets.com/assets/notifications-subscriptions-menu.fe745de7d531d89a.module.css → 200 (114ms, 2939B)
[2026-03-30T12:06:30.228Z] GET https://github.githubassets.com/assets/keyboard-shortcuts-dialog.17c941aa17afa7d1.module.css → 200 (114ms, 331B)
[2026-03-30T12:06:30.228Z] GET https://github.githubassets.com/assets/46752-06df1a7bce5e9ba9.js → pending (?ms, ?B)
[2026-03-30T12:06:30.228Z] GET https://github.githubassets.com/assets/86735-25b6ede3f731457a.js → pending (?ms, ?B)
[2026-03-30T12:06:30.228Z] GET https://github.githubassets.com/assets/sessions-90539e93104f869a.js → pending (?ms, ?B)
[2026-03-30T12:06:30.228Z] GET https://github.githubassets.com/assets/marketing-navigation.749b76c35c0824d0.module.css → 200 (114ms, 10698B)
[2026-03-30T12:06:30.444Z] GET https://github.githubassets.com/assets/chunk-51591-375f71c67c905659.js → pending (?ms, ?B)
[2026-03-30T12:06:30.444Z] GET https://github.githubassets.com/assets/chunk-34877-417678a20c83a429.js → pending (?ms, ?B)
[2026-03-30T12:06:30.444Z] GET https://github.githubassets.com/assets/chunk-36423-c84ccea2d788d8c1.js → pending (?ms, ?B)
[2026-03-30T12:06:30.444Z] GET https://github.githubassets.com/assets/62758-2c52ce561820e1db.js → pending (?ms, ?B)
[2026-03-30T12:06:30.444Z] GET https://github.githubassets.com/assets/chunk-82097-7fc857cb5424bc8b.js → pending (?ms, ?B)
[2026-03-30T12:06:30.444Z] GET https://github.githubassets.com/assets/2694-7845f874754220e5.js → pending (?ms, ?B)
[2026-03-30T12:06:30.444Z] GET https://github.githubassets.com/assets/chunk-41106-c8d8b147ae1e2eb6.js → pending (?ms, ?B)
[2026-03-30T12:06:30.444Z] GET https://github.githubassets.com/assets/chunk-2257-69c78a3207fa2a70.js → pending (?ms, ?B)
[2026-03-30T12:06:30.444Z] GET https://github.githubassets.com/assets/55077-d510c436181016ee.js → pending (?ms, ?B)
[2026-03-30T12:06:30.444Z] GET https://github.githubassets.com/assets/chunk-78326-f081de5f755d62a5.js → pending (?ms, ?B)
[2026-03-30T12:06:30.444Z] GET https://github.githubassets.com/assets/chunk-50050-754d6e747d469bea.js → pending (?ms, ?B)
[2026-03-30T12:06:30.444Z] GET https://github.githubassets.com/assets/chunk-54704-7c556a181ae89425.js → pending (?ms, ?B)
[2026-03-30T12:06:30.445Z] GET https://github.githubassets.com/assets/chunk-69038-33dbfd5d912595b3.js → pending (?ms, ?B)
[2026-03-30T12:06:30.445Z] GET https://github.githubassets.com/assets/36469-ba19164162d5c300.js → pending (?ms, ?B)
[2026-03-30T12:06:30.445Z] GET https://github.githubassets.com/assets/47028-ac653b852144d054.js → pending (?ms, ?B)
[2026-03-30T12:06:30.445Z] GET https://github.githubassets.com/assets/38963.f70dfea92b138b01.module.css → pending (?ms, ?B)
[2026-03-30T12:06:30.445Z] GET https://github.githubassets.com/assets/71236-1e8b5578214f81f0.js → pending (?ms, ?B)
[2026-03-30T12:06:30.445Z] GET https://github.githubassets.com/assets/28174-2cfba07576c9f0e6.js → pending (?ms, ?B)
[2026-03-30T12:06:30.445Z] GET https://github.githubassets.com/assets/86361-514e0f60709bbb0a.js → pending (?ms, ?B)
[2026-03-30T12:06:30.445Z] GET https://github.githubassets.com/assets/70168.374ce4e648336309.module.css → pending (?ms, ?B)
[2026-03-30T12:06:30.447Z] GET https://github.com/anthropics/claude-plugins-official/hovercards/citation/sidebar_partial?tree_name=main → pending (?ms, ?B)
[2026-03-30T12:06:30.448Z] GET https://github.com/anthropics/claude-plugins-official/used_by_list → pending (?ms, ?B)
[2026-03-30T12:06:30.448Z] GET https://github.com/anthropics/claude-plugins-official/contributors_list?current_repository=claude-plugins-official&deferred=true → pending (?ms, ?B)
[2026-03-30T12:06:30.474Z] GET https://github.githubassets.com/assets/chunk-81053-c53044136fa4cdd9.js → 200 (79ms, 54149B)
[2026-03-30T12:06:30.482Z] GET https://github.githubassets.com/assets/chunk-46661-7ea70c431dcc3df8.js → 200 (73ms, 10224B)
[2026-03-30T12:06:30.528Z] GET https://github.com/anthropics/claude-plugins-official/latest-commit → 200 (211ms, 2205B)
[2026-03-30T12:06:30.529Z] GET https://github.com/anthropics/claude-plugins-official/tree-commit-info → 200 (206ms, 14727B)
[2026-03-30T12:06:30.529Z] GET https://github.com/anthropics/claude-plugins-official/recently-touched-branches → 200 (166ms, 58B)
[2026-03-30T12:06:30.529Z] GET https://github.com/anthropics/claude-plugins-official/branch-and-tag-count → 200 (184ms, 25B)
[2026-03-30T12:06:30.578Z] GET https://github.com/anthropics/claude-plugins-official/refs?type=branch → 200 (195ms, 4552B)
[2026-03-30T12:06:30.578Z] GET https://github.githubassets.com/assets/39007.5061415e86a5b611.module.css → 200 (13ms, 1687B)
[2026-03-30T12:06:30.578Z] GET https://github.githubassets.com/assets/chunk-39007-91034768f0643e8c.js → 200 (13ms, 3757B)
[2026-03-30T12:06:30.611Z] GET https://github.githubassets.com/assets/chunk-8206-6742cff71422573e.js → 200 (18ms, 43837B)
[2026-03-30T12:06:30.611Z] GET https://github.githubassets.com/assets/appearance-settings.40940bd543af7524.module.css → 200 (18ms, 5899B)
[2026-03-30T12:06:30.629Z] GET https://github.githubassets.com/assets/53160-d63e33459cbc3f8b.js → 200 (13ms, 15540B)
[2026-03-30T12:06:30.629Z] GET https://github.githubassets.com/assets/37160-c025d41ddedcd39c.js → 200 (13ms, 10441B)
[2026-03-30T12:06:30.629Z] GET https://github.githubassets.com/assets/71849.38231ebf5311d902.module.css → 200 (13ms, 5885B)
[2026-03-30T12:06:30.657Z] GET https://avatars.githubusercontent.com/u/32489862?s=64&v=4 → 200 (106ms, 1418B)
[2026-03-30T12:06:30.657Z] GET https://avatars.githubusercontent.com/u/111803974?s=64&v=4 → 200 (107ms, 1116B)
[2026-03-30T12:06:30.657Z] GET https://avatars.githubusercontent.com/u/12701358?s=64&v=4 → 200 (107ms, 1524B)
[2026-03-30T12:06:30.657Z] GET https://avatars.githubusercontent.com/u/81847?s=64&v=4 → 200 (106ms, 2980B)
[2026-03-30T12:06:30.657Z] GET https://avatars.githubusercontent.com/u/3757768?s=64&v=4 → 200 (107ms, 1408B)
[2026-03-30T12:06:30.657Z] GET https://avatars.githubusercontent.com/u/100382?s=64&v=4 → 200 (107ms, 3095B)
[2026-03-30T12:06:30.657Z] GET https://avatars.githubusercontent.com/u/140827?s=64&v=4 → 200 (107ms, 1434B)
[2026-03-30T12:06:30.657Z] GET https://avatars.githubusercontent.com/u/279406?s=64&v=4 → 200 (107ms, 1457B)
[2026-03-30T12:06:30.657Z] GET https://avatars.githubusercontent.com/u/247469474?s=64&v=4 → 200 (107ms, 22563B)
[2026-03-30T12:06:30.657Z] GET https://avatars.githubusercontent.com/u/184140?s=64&v=4 → 200 (109ms, 1777B)
[2026-03-30T12:06:30.657Z] GET https://avatars.githubusercontent.com/u/1425057?s=64&v=4 → 200 (108ms, 1431B)
[2026-03-30T12:06:30.657Z] GET https://avatars.githubusercontent.com/u/232681442?s=64&v=4 → 200 (109ms, 1573B)
[2026-03-30T12:06:30.657Z] GET https://avatars.githubusercontent.com/u/1761758?s=64&v=4 → 200 (108ms, 1841B)
[2026-03-30T12:06:30.657Z] GET https://avatars.githubusercontent.com/u/16005567?s=64&v=4 → 200 (110ms, 3458B)
[2026-03-30T12:06:30.663Z] GET https://github.githubassets.com/assets/61975.b129f60ae2849f5b.module.css → 200 (15ms, 1372B)
[2026-03-30T12:06:30.663Z] GET https://github.githubassets.com/assets/chunk-61975-cc49307716883fe5.js → 200 (15ms, 3896B)
[2026-03-30T12:06:30.748Z] GET https://avatars.githubusercontent.com/u/3757768?v=4&size=40 → 200 (22ms, 1071B)
[2026-03-30T12:06:30.772Z] POST https://collector.github.com/github/collect → 204 (449ms, ?B)
[2026-03-30T12:06:30.775Z] POST https://api.github.com/_private/browser/stats → 200 (239ms, ?B)
[2026-03-30T12:06:30.776Z] POST https://collector.github.com/github/collect → 204 (423ms, ?B)
[2026-03-30T12:06:35.779Z] POST https://collector.github.com/github/collect → 204 (277ms, ?B)
[2026-03-30T12:08:28.887Z] GET https://code.claude.com/docs/en/plugins-reference → 200 (182ms, 1379564B)
[2026-03-30T12:08:29.074Z] GET https://code.claude.com/docs/_next/static/media/bb3ef058b751a6ad-s.p.woff2 → 200 (3ms, 40480B)
[2026-03-30T12:08:29.074Z] GET https://code.claude.com/docs/_next/static/media/c4b700dcb2187787-s.p.woff2 → 200 (160ms, 51636B)
[2026-03-30T12:08:29.074Z] GET https://code.claude.com/docs/_next/static/media/e4af272ccee01ff0-s.p.woff2 → 200 (3ms, 48432B)
[2026-03-30T12:08:29.074Z] GET https://mintcdn.com/claude-code/c5r9_6tjPMzFdDDT/logo/light.svg?fit=max&auto=format&n=c5r9_6tjPMzFdDDT&q=85&s=78fd01ff4f4340295a4f66e2ea54903c → 200 (13ms, 14437B)
[2026-03-30T12:08:29.074Z] GET https://mintcdn.com/claude-code/c5r9_6tjPMzFdDDT/logo/dark.svg?fit=max&auto=format&n=c5r9_6tjPMzFdDDT&q=85&s=1298a0c3b3a1da603b190d0de0e31712 → 200 (13ms, 14437B)
[2026-03-30T12:08:29.074Z] GET https://d3gk2c5xim1je2.cloudfront.net/flags/US.svg → 200 (13ms, 1356B)
[2026-03-30T12:08:29.074Z] GET https://code.claude.com/docs/_next/static/css/6d69438450cf7bb8.css?dpl=dpl_HNDpb4K1mjtpMAcNbLUJHfXeG9Ut → 200 (104ms, 227460B)
[2026-03-30T12:08:29.074Z] GET https://code.claude.com/docs/_next/static/css/93bac6dd9c729729.css?dpl=dpl_HNDpb4K1mjtpMAcNbLUJHfXeG9Ut → 200 (1ms, 23557B)
[2026-03-30T12:08:29.074Z] GET https://code.claude.com/docs/_next/static/css/05d6d8fcb903870d.css?dpl=dpl_HNDpb4K1mjtpMAcNbLUJHfXeG9Ut → 200 (157ms, 15790B)
[2026-03-30T12:08:29.074Z] GET https://code.claude.com/docs/_next/static/chunks/webpack-2a21338ec5febb2b.js?dpl=dpl_HNDpb4K1mjtpMAcNbLUJHfXeG9Ut → 200 (159ms, 24295B)
[2026-03-30T12:08:29.074Z] GET https://code.claude.com/docs/_next/static/chunks/87c73c54-dd8d81ac9604067c.js?dpl=dpl_HNDpb4K1mjtpMAcNbLUJHfXeG9Ut → 200 (163ms, 173023B)
[2026-03-30T12:08:29.074Z] GET https://code.claude.com/docs/_next/static/chunks/90018-e9329ba72d3944e2.js?dpl=dpl_HNDpb4K1mjtpMAcNbLUJHfXeG9Ut → 200 (297ms, 172917B)
[2026-03-30T12:08:29.074Z] GET https://code.claude.com/docs/_next/static/chunks/main-app-76ddd9525ef90e67.js?dpl=dpl_HNDpb4K1mjtpMAcNbLUJHfXeG9Ut → 200 (283ms, 574B)
[2026-03-30T12:08:29.074Z] GET https://code.claude.com/docs/_next/static/chunks/891cff7f-dcf0b8e94fd9e2cd.js?dpl=dpl_HNDpb4K1mjtpMAcNbLUJHfXeG9Ut → 200 (336ms, 325459B)
[2026-03-30T12:08:29.074Z] GET https://code.claude.com/docs/_next/static/chunks/51288-0fb44d6be82e9af5.js?dpl=dpl_HNDpb4K1mjtpMAcNbLUJHfXeG9Ut → 200 (271ms, 6945B)
[2026-03-30T12:08:29.074Z] GET https://code.claude.com/docs/_next/static/chunks/14079-70bacdc9c734d291.js?dpl=dpl_HNDpb4K1mjtpMAcNbLUJHfXeG9Ut → 200 (289ms, 67665B)
[2026-03-30T12:08:29.074Z] GET https://code.claude.com/docs/_next/static/chunks/53105-c5098dd7faa69cf4.js?dpl=dpl_HNDpb4K1mjtpMAcNbLUJHfXeG9Ut → 200 (296ms, 54456B)
[2026-03-30T12:08:29.074Z] GET https://code.claude.com/docs/_next/static/chunks/95115-7f3830b22524c9f1.js?dpl=dpl_HNDpb4K1mjtpMAcNbLUJHfXeG9Ut → 200 (164ms, 76906B)
[2026-03-30T12:08:29.074Z] GET https://code.claude.com/docs/_next/static/chunks/90880-8c4cda81ffff4a1f.js?dpl=dpl_HNDpb4K1mjtpMAcNbLUJHfXeG9Ut → 200 (163ms, 36931B)
[2026-03-30T12:08:29.074Z] GET https://code.claude.com/docs/_next/static/chunks/81974-469a0fabac51ec40.js?dpl=dpl_HNDpb4K1mjtpMAcNbLUJHfXeG9Ut → 200 (164ms, 182960B)
[2026-03-30T12:08:29.074Z] GET https://code.claude.com/docs/_next/static/chunks/98816-4875194b6205382d.js?dpl=dpl_HNDpb4K1mjtpMAcNbLUJHfXeG9Ut → 200 (283ms, 56140B)
[2026-03-30T12:08:29.074Z] GET https://code.claude.com/docs/_next/static/chunks/80239-ce217fc534a5bb94.js?dpl=dpl_HNDpb4K1mjtpMAcNbLUJHfXeG9Ut → 200 (336ms, 43624B)
[2026-03-30T12:08:29.074Z] GET https://code.claude.com/docs/_next/static/chunks/19664-8ce43df6b74bea12.js?dpl=dpl_HNDpb4K1mjtpMAcNbLUJHfXeG9Ut → 200 (283ms, 8556B)
[2026-03-30T12:08:29.074Z] GET https://code.claude.com/docs/_next/static/chunks/8685-a0db584169d7e683.js?dpl=dpl_HNDpb4K1mjtpMAcNbLUJHfXeG9Ut → 200 (301ms, 33192B)
[2026-03-30T12:08:29.074Z] GET https://code.claude.com/docs/_next/static/chunks/55016-0f49c4494470e9ac.js?dpl=dpl_HNDpb4K1mjtpMAcNbLUJHfXeG9Ut → 200 (338ms, 338534B)
[2026-03-30T12:08:29.074Z] GET https://code.claude.com/docs/_next/static/chunks/75862-ad04ffab7fa65a12.js?dpl=dpl_HNDpb4K1mjtpMAcNbLUJHfXeG9Ut → 200 (289ms, 15514B)
[2026-03-30T12:08:29.074Z] GET https://code.claude.com/docs/_next/static/chunks/71251-e2aa75d985fc5a83.js?dpl=dpl_HNDpb4K1mjtpMAcNbLUJHfXeG9Ut → 200 (271ms, 16050B)
[2026-03-30T12:08:29.074Z] GET https://code.claude.com/docs/_next/static/chunks/app/error-cad9a32b7caec24e.js?dpl=dpl_HNDpb4K1mjtpMAcNbLUJHfXeG9Ut → 200 (287ms, 464B)
[2026-03-30T12:08:29.074Z] GET https://code.claude.com/docs/_next/static/chunks/cfdfcc00-442051842d4b5e4f.js?dpl=dpl_HNDpb4K1mjtpMAcNbLUJHfXeG9Ut → 200 (339ms, 266510B)
[2026-03-30T12:08:29.074Z] GET https://code.claude.com/docs/_next/static/chunks/d30757c7-4ce3b53815c6f230.js?dpl=dpl_HNDpb4K1mjtpMAcNbLUJHfXeG9Ut → 200 (336ms, 6022B)
[2026-03-30T12:08:29.074Z] GET https://code.claude.com/docs/_next/static/chunks/50867-80e9047ba5d299cd.js?dpl=dpl_HNDpb4K1mjtpMAcNbLUJHfXeG9Ut → 200 (333ms, 272720B)
[2026-03-30T12:08:29.074Z] GET https://code.claude.com/docs/_next/static/chunks/40608-dee6463ebdfc9e22.js?dpl=dpl_HNDpb4K1mjtpMAcNbLUJHfXeG9Ut → 200 (336ms, 250016B)
[2026-03-30T12:08:29.074Z] GET https://code.claude.com/docs/_next/static/chunks/96613-d9098930227907bd.js?dpl=dpl_HNDpb4K1mjtpMAcNbLUJHfXeG9Ut → 200 (417ms, 11030B)
[2026-03-30T12:08:29.074Z] GET https://code.claude.com/docs/_next/static/chunks/80622-f3d53ca11af4b565.js?dpl=dpl_HNDpb4K1mjtpMAcNbLUJHfXeG9Ut → 200 (405ms, 805651B)
[2026-03-30T12:08:29.074Z] GET https://code.claude.com/docs/_next/static/chunks/45791-e31cbca6136076cf.js?dpl=dpl_HNDpb4K1mjtpMAcNbLUJHfXeG9Ut → 200 (301ms, 35310B)
[2026-03-30T12:08:29.074Z] GET https://code.claude.com/docs/_next/static/chunks/68789-e7d81f669637c445.js?dpl=dpl_HNDpb4K1mjtpMAcNbLUJHfXeG9Ut → 200 (283ms, 54703B)
[2026-03-30T12:08:29.074Z] GET https://code.claude.com/docs/_next/static/chunks/41302-44a25483adef4763.js?dpl=dpl_HNDpb4K1mjtpMAcNbLUJHfXeG9Ut → 200 (337ms, 18726B)
[2026-03-30T12:08:29.074Z] GET https://code.claude.com/docs/_next/static/chunks/67313-742ff9cc27331b71.js?dpl=dpl_HNDpb4K1mjtpMAcNbLUJHfXeG9Ut → 200 (338ms, 144901B)
[2026-03-30T12:08:29.074Z] GET https://code.claude.com/docs/_next/static/chunks/73205-ab7123a5f22cbb72.js?dpl=dpl_HNDpb4K1mjtpMAcNbLUJHfXeG9Ut → pending (?ms, ?B)
[2026-03-30T12:08:29.074Z] GET https://code.claude.com/docs/_next/static/chunks/20660-c2e9a1a549da1667.js?dpl=dpl_HNDpb4K1mjtpMAcNbLUJHfXeG9Ut → 200 (338ms, 292309B)
[2026-03-30T12:08:29.074Z] GET https://code.claude.com/docs/_next/static/chunks/77405-3a10328474047255.js?dpl=dpl_HNDpb4K1mjtpMAcNbLUJHfXeG9Ut → 200 (301ms, 137146B)
[2026-03-30T12:08:29.074Z] GET https://code.claude.com/docs/_next/static/chunks/46595-1c1a974a3e379971.js?dpl=dpl_HNDpb4K1mjtpMAcNbLUJHfXeG9Ut → 200 (337ms, 111874B)
[2026-03-30T12:08:29.075Z] GET https://code.claude.com/docs/_next/static/chunks/app/%255Fsites/%5Bsubdomain%5D/(multitenant)/layout-e038e54748aad8a0.js?dpl=dpl_HNDpb4K1mjtpMAcNbLUJHfXeG9Ut → 200 (336ms, 294B)
[2026-03-30T12:08:29.075Z] GET https://code.claude.com/docs/_next/static/chunks/3351-5c9f5c2d8131fe9f.js?dpl=dpl_HNDpb4K1mjtpMAcNbLUJHfXeG9Ut → 200 (300ms, 14732B)
[2026-03-30T12:08:29.075Z] GET https://code.claude.com/docs/_next/static/chunks/app/%255Fsites/%5Bsubdomain%5D/not-found-fe74b2c1155d31b5.js?dpl=dpl_HNDpb4K1mjtpMAcNbLUJHfXeG9Ut → 200 (295ms, 208B)
[2026-03-30T12:08:29.075Z] GET https://code.claude.com/docs/_next/static/chunks/app/%255Fsites/%5Bsubdomain%5D/error-78fd09985dca31de.js?dpl=dpl_HNDpb4K1mjtpMAcNbLUJHfXeG9Ut → 200 (335ms, 463B)
[2026-03-30T12:08:29.075Z] GET https://code.claude.com/docs/_next/static/chunks/17551-b9fcb1d9b296c1b9.js?dpl=dpl_HNDpb4K1mjtpMAcNbLUJHfXeG9Ut → 200 (383ms, 103626B)
[2026-03-30T12:08:29.075Z] GET https://code.claude.com/docs/_next/static/chunks/app/%255Fsites/%5Bsubdomain%5D/(multitenant)/%5B%5B...slug%5D%5D/page-6977e3bf2c48fe49.js?dpl=dpl_HNDpb4K1mjtpMAcNbLUJHfXeG9Ut → 200 (319ms, 1745B)
[2026-03-30T12:08:29.075Z] GET https://code.claude.com/docs/_next/static/chunks/8923-b2730c47f396cdd1.js?dpl=dpl_HNDpb4K1mjtpMAcNbLUJHfXeG9Ut → 200 (163ms, 43491B)
[2026-03-30T12:08:29.075Z] GET https://code.claude.com/docs/_next/static/chunks/app/%255Fsites/%5Bsubdomain%5D/(multitenant)/%40topbar/%5B%5B...slug%5D%5D/page-b4ed2d484704b105.js?dpl=dpl_HNDpb4K1mjtpMAcNbLUJHfXeG9Ut → 200 (336ms, 1590B)
[2026-03-30T12:08:29.075Z] GET https://code.claude.com/docs/_next/static/chunks/app/%255Fsites/%5Bsubdomain%5D/(multitenant)/not-found-3eab264ef0f3b7b4.js?dpl=dpl_HNDpb4K1mjtpMAcNbLUJHfXeG9Ut → 200 (336ms, 9135B)
[2026-03-30T12:08:29.075Z] GET https://d4tuoctqmanu0.cloudfront.net/katex.min.css → 200 (?ms, 23112B)
[2026-03-30T12:08:29.075Z] GET https://fonts.googleapis.com/css2?family=Anthropic+Sans:ital,wght@0,400;0,500;0,600;0,700;0,800;1,400;1,500;1,600;1,700;1,800&display=swap → pending (?ms, ?B)
[2026-03-30T12:08:29.090Z] GET https://code.claude.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js → 200 (?ms, 1239B)
[2026-03-30T12:08:29.177Z] GET https://static.cloudflareinsights.com/beacon.min.js/v8c78df7c7c0f484497ecbca7046644da1771523124516 → 200 (61ms, 31169B)
[2026-03-30T12:08:29.233Z] GET https://fonts.googleapis.com/css2?family=Anthropic+Sans:ital,wght@0,400;0,500;0,600;0,700;0,800;1,400;1,500;1,600;1,700;1,800&display=swap → pending (?ms, ?B)
[2026-03-30T12:08:29.322Z] GET https://d3gk2c5xim1je2.cloudfront.net/v7.1.0/brands/x-twitter.svg → 200 (?ms, 442B)
